%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
0,1204,0,,0.0302779972553,0.127931922674,5.32753244671,0.000784814428226,-0.00109724913226,0.00166454771959,0.999997704693
0,1205,0,,0.0197519473732,0.124212056398,5.34437986856,0.000831916499164,-0.00110579236709,0.00168786596906,0.99999761812
0,1206,0,,0.0287417434156,0.14107529819,5.34324502459,0.000849357039974,-0.00110703251736,0.00167627860509,0.999997621578
0,1207,0,,0.0615252256393,0.125337406993,5.33093797511,0.000817635881537,-0.00105276115669,0.00167702490129,0.999997705374
0,1208,0,,0.0383779853582,0.14017945528,5.36026851518,0.000819387679996,-0.00105731506257,0.00167609505559,0.999997700694
0,1209,0,,0.0483825877309,0.132435634732,5.33730617856,0.0007701237512,-0.0010512796967,0.00163823068755,0.999997808958
0,1210,0,,0.0295680426061,0.119484372437,5.35823441453,0.000775492884815,-0.00106786000042,0.00161621716878,0.999997823062
0,1211,0,,0.038608558476,0.111860990524,5.34049289172,0.000778643089488,-0.00108066196367,0.00159601699977,0.999997839305
0,1212,0,,0.0304628163576,0.126078858972,5.37839810722,0.000809358046495,-0.00104690742574,0.00158694671626,0.99999786526
0,1213,0,,0.0323704369366,0.126888543367,5.38628621207,0.000813265389013,-0.0010183379965,0.00158861315144,0.999997888945
0,1214,0,,0.0325414091349,0.12216001749,5.35445189713,0.000839550128048,-0.000971466223941,0.00158827625928,0.999997914392
0,1215,0,,0.0414017438889,0.118326887488,5.3723127394,0.000844055895639,-0.000847945877645,0.00158638832894,0.999998025963
0,1216,0,,0.0378954224288,0.109008923173,5.38698748781,0.000835634797206,-0.000698841832884,0.00160226103555,0.999998123045
0,1217,0,,0.0329073369503,0.122687637806,5.37907607771,0.000821826821049,-0.000634841611123,0.00157081630028,0.999998227055
0,1218,0,,0.0171831641346,0.140637636185,5.38101874092,0.000818517366559,-0.000560458895614,0.00153959263271,0.999998322783
0,1219,0,,0.0241243299097,0.119020268321,5.39890062848,0.000811806392013,-0.000490566216515,0.0015399357854,0.999998364455
0,1220,0,,0.0447453148663,0.124443493783,5.39493029651,0.000809357002504,-0.000449130098418,0.00155244323693,0.99999836657
0,1221,0,,0.0566794611514,0.0975109040737,5.4062445272,0.000830428410804,-0.0003904942824,0.00155953280582,0.999998362879
0,1222,0,,0.0244256462902,0.125010922551,5.41664034385,0.00088656404216,-0.000397950964449,0.00157994645827,0.999998279703
0,1223,0,,0.0331566371024,0.130141377449,5.40183978701,0.000872437587492,-0.000398753090343,0.00157736986098,0.999998295875
0,1224,0,,0.0363352745771,0.126463741064,5.41863252962,0.000827746333819,-0.000439743151599,0.00158900297899,0.999998298264
0,1225,0,,0.0479971244931,0.110096514225,5.41157552594,0.000792090148317,-0.000564940684407,0.00157473591043,0.99999828682
0,1226,0,,0.0338219702244,0.117692999542,5.43661872638,0.000776894077641,-0.000617618229159,0.00156588274214,0.999998281496
0,1227,0,,0.0422195233405,0.124854192138,5.40610167883,0.000751526662721,-0.000621100713582,0.00157708546564,0.99999828112
0,1228,0,,0.035296715796,0.128702059388,5.44085293518,0.000700643015235,0.000504371854723,0.00157438835787,0.999998388004
0,1229,0,,0.0355831049383,0.117583408952,5.42287597587,0.000671843002671,0.00127634421813,0.00159267216077,0.999997691481
0,1230,0,,0.0632974654436,0.111015811563,5.4449862204,0.000588765818598,0.0034486689124,0.00160710906788,0.999992588592
0,1231,0,,0.0419196933508,0.138742536306,5.45083864535,0.000560735342462,0.00545192313446,0.00161706841219,0.999983673467
0,1232,0,,0.0445892103016,0.118282005191,5.43740902038,0.000542111779555,0.00632784531973,0.00160288929095,0.999978547387
0,1233,0,,0.0317522920668,0.117578729987,5.43974527166,0.000535499471468,0.00767420816606,0.00158227334158,0.999969157615
0,1234,0,,0.0338137038052,0.133405074477,5.44503572066,0.000550270702806,0.00820515200869,0.00156635357566,0.999964958996
0,1235,0,,0.0453954301775,0.103211194277,5.44844514811,0.000552444903639,0.00827220682208,0.00156040684783,0.999964414632
0,1236,0,,0.0545614622533,0.115307949483,5.45637903787,0.000538041759396,0.00806070540011,0.00155830072749,0.999966153046
0,1237,0,,0.0463462918997,0.111135147512,5.47211513101,0.000578150774032,0.00742282960203,0.00158664998367,0.999971024522
0,1238,0,,0.0432246178389,0.119083784521,5.4609824783,0.000581331297658,0.0070968004218,0.00157343340337,0.999973410539
0,1239,0,,0.0482806526124,0.115524046123,5.48390645082,0.000583954949342,0.00619529133983,0.00157778333778,0.999979393768
0,1240,0,,0.0464551076293,0.0945052355528,5.48199067848,0.000509725542263,0.00529621346408,0.00158694193634,0.99998458584
0,1241,0,,0.0408121198416,0.0925066620111,5.48216350543,0.000473530938192,0.00487552226759,0.00157203843407,0.999986766786
0,1242,0,,0.0697450488806,0.11438883096,5.48526683284,0.000395605742447,0.00415208689698,0.00159557858957,0.99999002885
0,1243,0,,0.0488169007003,0.116745248437,5.48144943783,0.000352434647511,0.00362814384628,0.00158898386096,0.999992093715
0,1244,0,,0.0690444037318,0.114825777709,5.47447571289,0.000315044157395,0.00336342145582,0.00158239135618,0.999993042066
0,1245,0,,0.0675129294395,0.0965512916446,5.46024910281,0.000256602959381,0.00308226527139,0.00155963337356,0.999994000652
0,1246,0,,0.0701207369566,0.104339003563,5.49441646164,0.000204254791154,0.00298838118175,0.00156136626785,0.99999429498
0,1247,0,,0.0732719525695,0.103831268847,5.49914457099,0.000178110279983,0.00324916203105,0.00156566356341,0.999993479939
0,1248,0,,0.0858603641391,0.116053439677,5.50799153579,0.000145536441269,0.0047666230353,0.00157713423801,0.999987385306
0,1249,0,,0.0830506756902,0.113068960607,5.51273892678,6.64764068216e-05,0.00704049126702,0.00158752743255,0.999973953071
0,1250,0,,0.106780827045,0.102903261781,5.52962979996,4.80913253544e-05,0.00780868552859,0.00159547478045,0.999968237784
